戴	dai3
岱	dai3
靆	dai6
釱	dai6
逮	dai6
迨	dai6
殆	dai6
怠	dai6
大	dai6
笪	dag4
鐸	dag8
達	dag8
踱	dag8
繨	dag8
碡	dag8
濯	dag8
毒	dag8
度	dag8
墶	dag8
噠	dag8
值	dag8
聃	dam1
耽	dam1
眈	dam1
湛	dam1
萏	dam2
啖	dam6
擔	dan1
儋	dan1
膽	dan2
擔	dan3
呾	dan3
澹	dan6
淡	dan6
氮	dan6
擲	dan6
鐺	dang1
鄲	dang1
襠	dang1
簞	dang1
癉	dang1
璫	dang1
殫	dang1
檔	dang1
東	dang1
坍	dang1
噹	dang1
冬	dang1
丹	dang1
中	dang1
黨	dang2
讜	dang2
董	dang2
等	dang2
癉	dang2
亶	dang2
誕	dang3
蜑	dang3
蛋	dang3
當	dang3
檔	dang3
棟	dang3
旦	dang3
擋	dang3
凍	dang3
陳	dang5
銅	dang5
茼	dang5
筒	dang5
同	dang5
仝	dang5
重	dang6
蕩	dang6
菪	dang6
碭	dang6
盪	dang6
憚	dang6
愓	dang6
宕	dang6
凼	dang6
但	dang6
洞	dang7
峝	dang7
峒	dang7
答	dab4
瘩	dab4
溚	dab4
嗒	dab4
逗	dao1
讀	dao1
篼	dao1
忉	dao1
兜	dao1
陡	dao2
鈄	dao2
蚪	dao2
禱	dao2
燾	dao2
枓	dao2
斗	dao2
搗	dao2
捯	dao2
抖	dao2
找	dao2
島	dao2
倒	dao2
鬥	dao3
骰	dao5
投	dao5
道	dao6
蹈	dao6
纛	dao6
稻	dao6
盜	dao6
導	dao6
豆	dao7
痘	dao7
茶	dê5
竺	dêg4
竹	dêg4
德	dêg4
嫡	dêg4
鹿	dêg8
鏑	dêg8
逷	dêg8
逖	dêg8
迪	dêg8
軸	dêg8
蟄	dêg8
菂	dêg8
荻	dêg8
翟	dêg8
笛	dêg8
的	dêg8
狄	dêg8
特	dêg8
滌	dêg8
敵	dêg8
妯	dêg8
嘀	dêg8
值	dêg8
鄭	dên7
靪	dêng1
鐙	dêng1
釘	dêng1
酊	dêng1
蹬	dêng1
簦	dêng1
登	dêng1
癥	dêng1
症	dêng1
疔	dêng1
町	dêng1
玎	dêng1
燈	dêng1
汀	dêng1
徵	dêng1
叮	dêng1
仃	dêng1
丁	dêng1
頂	dêng2
酊	dêng2
